village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95
VIL_043,54,4.85,-56.3,16.0,38.2,0.129,,,,,,,3,1,False,UNRECORDED,0.3601639026701653,1.9665116995420444,0.0,2.3266756022122097,1.1969266448573068,2.265257950763192,0.0,3.4621845956204984,3.807962412337085,2.0634307648494308,1.7445316474876544,5.8713931771865155,31.285145355294596,3.7869501056129633,27.498195249681633,35.07209546090756,39.40326927425344,4.658124215957434,34.745145058296,44.061393490210875
VIL_043,55,5.13,-75.5,17.4,33.2,0.075,,,,,,,1,1,False,UNRECORDED,0.8389135521874913,1.9665116995420444,0.0,2.8054252517295355,1.3015502267911705,2.265257950763192,0.0,3.5668081775543623,3.1731098333731507,2.0634307648494308,1.10967906852372,5.236540598222581,32.91366500924681,3.7869501056129633,29.12671490363385,36.70061511485978,40.629030470957844,4.658124215957434,35.97090625500041,45.28715468691528
VIL_043,56,11.3,-26.8,17.1,40.9,0.298,,,,,,,2,0,False,UNRECORDED,0.7800583519854726,1.9665116995420444,0.0,2.746570051527517,1.356218696160794,2.265257950763192,0.0,3.621476646923986,4.024803566065079,2.0634307648494308,1.961372801215648,6.08823433091451,33.3531090654496,3.7869501056129633,29.56615895983664,37.14005917106257,41.012113464643974,4.658124215957434,36.35398924868654,45.67023768060141
VIL_043,57,4.99,-47.8,19.6,45.6,0.1,2.0,3.0,4.0,30.5,22.5,40.6,3,0,True,REPORTED,2.0,0.19665116995420445,1.8033488300457956,2.1966511699542046,3.0,0.2265257950763192,2.773474204923681,3.226525795076319,4.0,0.2063430764849431,3.793656923515057,4.206343076484943,30.5,0.37869501056129634,30.121304989438702,30.878695010561298,40.6,0.46581242159574343,40.13418757840426,41.065812421595744
VIL_043,58,8.87,-25.7,19.8,40.2,0.223,0.0,0.0,2.0,35.1,34.7,37.8,4,1,True,STRUCTURAL_ZERO_INFLATED,0.6221133265048853,1.9665116995420444,0.0,2.5886250260469295,1.1352404312712594,2.265257950763192,0.0,3.400498382034451,2.8576729807600354,2.0634307648494308,0.7942422159106046,4.921103745609466,35.1,0.37869501056129634,34.72130498943871,35.478695010561296,37.8,0.46581242159574343,37.334187578404254,38.26581242159574
VIL_043,59,7.67,-43.0,18.6,39.8,0.199,,,,,,,3,1,False,UNRECORDED,0.7504978060893701,1.9665116995420444,0.0,2.7170095056314145,1.1186333397354895,2.265257950763192,0.0,3.3838912904986813,2.72259753252365,2.0634307648494308,0.6591667676742192,4.786028297373081,32.482038352990074,3.7869501056129633,28.69508824737711,36.26898845860304,40.04948405275445,4.658124215957434,35.391359836797015,44.70760826871189
VIL_043,60,4.97,-64.8,20.9,48.7,0.033,,,,,,,4,1,False,UNRECORDED,0.7766679480754508,1.9665116995420444,0.0,2.743179647617495,1.4823271097662325,2.265257950763192,0.0,3.747585060529424,3.1591362368211975,2.0634307648494308,1.0957054719717667,5.222567001670628,32.92391556591017,3.7869501056129633,29.13696546029721,36.71086567152314,40.165417870462356,4.658124215957434,35.50729365450492,44.82354208641979
VIL_043,61,6.18,-53.3,18.1,55.1,0.182,0.0,0.0,5.0,32.6,34.9,35.3,2,0,True,STRUCTURAL_ZERO_INFLATED,0.9141275570794185,1.9665116995420444,0.0,2.880639256621463,1.5793387187902117,2.265257950763192,0.0,3.8445966695534035,2.7681322660225733,2.0634307648494308,0.7047015011731426,4.831563030872005,32.6,0.37869501056129634,32.22130498943871,32.978695010561296,35.3,0.46581242159574343,34.834187578404254,35.76581242159574
VIL_043,62,10.6,-30.1,21.2,51.4,0.263,,,,,,,1,1,False,UNRECORDED,1.1495840275866647,1.9665116995420444,0.0,3.116095727128709,1.3807487394663474,2.265257950763192,0.0,3.646006690229539,2.893935525537978,2.0634307648494308,0.8305047606885472,4.957366290387409,32.10138725807287,3.7869501056129633,28.314437152459906,35.888337363685835,39.22031438247383,4.658124215957434,34.562190166516395,43.878438598431266
VIL_043,63,7.21,-58.9,22.0,55.0,0.161,,,,,,,3,0,False,UNRECORDED,1.2626785505571534,1.9665116995420444,0.0,3.229190250099198,1.0513475929704732,2.265257950763192,0.0,3.3166055437336652,2.1125584179621946,2.0634307648494308,0.04912765311276379,4.175989182811625,32.087683051371705,3.7869501056129633,28.300732945758742,35.87463315698467,39.54038202713663,4.658124215957434,34.882257811179194,44.198506243094066
VIL_043,64,9.47,-44.9,21.0,44.9,0.069,0.0,1.0,3.0,27.7,20.2,43.3,0,1,True,REPORTED,0.8785991579517478,1.9665116995420444,0.0,2.8451108574937924,1.3270266087980565,2.265257950763192,0.0,3.5922845595612483,1.797039419710229,2.0634307648494308,0.0,3.86047018455966,27.7,0.37869501056129634,27.3213049894387,28.078695010561297,43.3,0.46581242159574343,42.834187578404254,43.76581242159574
VIL_043,65,8.11,-24.1,24.1,50.8,0.174,,,,,,,2,1,False,UNRECORDED,1.851499893002385,1.9665116995420444,0.0,3.8180115925444293,0.9469068439121424,2.265257950763192,0.0,3.212164794675334,1.4940944712634563,2.0634307648494308,0.0,3.557525236112887,32.698278474756655,3.7869501056129633,28.911328369143693,36.48522858036962,41.14817608543271,4.658124215957434,36.49005186947527,45.806300301390145
VIL_043,66,6.75,-60.9,27.2,52.9,0.09,,,,,,,0,1,False,UNRECORDED,1.5494978187176787,1.9665116995420444,0.0,3.516009518259723,1.0311961182863465,2.265257950763192,0.0,3.2964540690495383,1.3754806419120151,2.0634307648494308,0.0,3.438911406761446,33.624817974873295,3.7869501056129633,29.837867869260332,37.41176808048626,39.603567548621896,4.658124215957434,34.94544333266446,44.26169176457933
VIL_043,67,6.9,-43.5,27.2,46.3,0.07,,,,,,,5,0,False,UNRECORDED,1.59735104746852,1.9665116995420444,0.0,3.5638627470105644,1.477599590722209,2.265257950763192,0.0,3.742857541485401,1.4270473983855498,2.0634307648494308,0.0,3.4904781632349806,32.92828266716802,3.7869501056129633,29.141332561555057,36.715232772780986,40.16581918822966,4.658124215957434,35.507694972272226,44.8239434041871
VIL_043,68,8.23,-66.7,28.8,45.0,0.157,,,,,,,2,1,False,UNRECORDED,1.7430777994650426,1.9665116995420444,0.0,3.709589499007087,1.314671443978064,2.265257950763192,0.0,3.5799293947412556,1.4570431690252112,2.0634307648494308,0.0,3.520473933874642,33.05065897054863,3.7869501056129633,29.26370886493567,36.8376090761616,38.58058856486519,4.658124215957434,33.92246434890775,43.238712780822624
VIL_043,69,7.81,-53.1,28.1,47.8,0.047,,,,,,,0,1,False,UNRECORDED,1.611843780860173,1.9665116995420444,0.0,3.5783554804022177,1.7664201622689475,2.265257950763192,0.0,4.0316781130321395,1.6112964450180325,2.0634307648494308,0.0,3.6747272098674633,32.98311595340765,3.7869501056129633,29.196165847794685,36.770066059020614,39.555512219016656,4.658124215957434,34.89738800305922,44.21363643497409
VIL_043,70,10.41,-31.7,29.5,50.5,0.203,,,,,,,0,1,False,UNRECORDED,1.7797145775937029,1.9665116995420444,0.0,3.7462262771357473,1.3114229670774613,2.265257950763192,0.0,3.576680917840653,1.399712471606413,2.0634307648494308,0.0,3.463143236455844,33.27996071965652,3.7869501056129633,29.49301061404356,37.06691082526949,40.122559205212546,4.658124215957434,35.46443498925511,44.78068342116998
VIL_043,71,10.8,-33.5,31.5,47.7,0.271,,,,,,,2,1,False,UNRECORDED,1.6009718848639676,1.9665116995420444,0.0,3.5674835844060118,1.3264949783793099,2.265257950763192,0.0,3.5917529291425017,1.280809341962434,2.0634307648494308,0.0,3.344240106811865,32.45454134477056,3.7869501056129633,28.6675912391576,36.24149145038353,38.95232772659379,4.658124215957434,34.29420351063636,43.61045194255123
VIL_043,72,14.99,-7.8,33.1,50.8,0.327,0.0,0.0,1.0,30.2,27.9,39.3,2,1,True,STRUCTURAL_ZERO_INFLATED,1.060677126426902,1.9665116995420444,0.0,3.0271888259689463,1.1999343800048692,2.265257950763192,0.0,3.465192330768061,1.6663349946515302,2.0634307648494308,0.0,3.7297657595009612,30.2,0.37869501056129634,29.8213049894387,30.578695010561297,39.3,0.46581242159574343,38.834187578404254,39.76581242159574
VIL_043,73,19.27,37.9,34.4,46.3,0.444,,,,,,,3,1,False,UNRECORDED,1.425709276272025,1.9665116995420444,0.0,3.3922209758140696,2.1635095038165773,2.265257950763192,0.0,4.428767454579769,1.1760808478520681,2.0634307648494308,0.0,3.2395116127014987,32.735460674760205,3.7869501056129633,28.948510569147242,36.52241078037317,39.4702719658803,4.658124215957434,34.812147749922865,44.128396181837736
VIL_043,74,34.16,131.2,34.5,59.0,0.667,,,,,,,3,0,False,UNRECORDED,1.236683620819729,1.9665116995420444,0.0,3.2031953203617736,2.078899846733723,2.265257950763192,0.0,4.344157797496915,1.3351861267160525,2.0634307648494308,0.0,3.3986168915654833,34.030415347785244,3.7869501056129633,30.24346524217228,37.81736545339821,40.70672413328701,4.658124215957434,36.048599917329575,45.36484834924445
VIL_043,75,32.38,110.4,34.6,58.9,0.67,,,,,,,2,1,False,UNRECORDED,1.1560307208674652,1.9665116995420444,0.0,3.1225424204095096,2.0874237895358445,2.265257950763192,0.0,4.352681740299037,1.1983085584034538,2.0634307648494308,0.0,3.2617393232528844,33.03541415773209,3.7869501056129633,29.24846405211913,36.82236426334506,40.14344180348749,4.658124215957434,35.485317587530055,44.80156601944493
VIL_043,76,41.31,169.1,35.2,60.3,0.772,4.0,6.0,3.0,35.6,30.9,44.4,0,1,True,REPORTED,4.0,0.19665116995420445,3.8033488300457954,4.196651169954205,6.0,0.2265257950763192,5.773474204923681,6.226525795076319,3.0,0.2063430764849431,2.793656923515057,3.206343076484943,35.6,0.37869501056129634,35.22130498943871,35.978695010561296,44.4,0.46581242159574343,43.934187578404256,44.86581242159574
VIL_043,77,58.07,273.6,35.5,63.3,1.0,,,,,,,1,1,False,UNRECORDED,1.44871182751529,1.9665116995420444,0.0,3.4152235270573343,2.6778151160452603,2.265257950763192,0.41255716528206854,4.943073066808452,1.3220594520132223,2.0634307648494308,0.0,3.385490216862653,33.39415096288267,3.7869501056129633,29.607200857269707,37.181101068495636,40.2854337168545,4.658124215957434,35.62730950089706,44.943557932811935
VIL_043,78,61.65,299.9,35.8,60.6,1.0,,,,,,,2,1,False,UNRECORDED,1.2454743119019218,1.9665116995420444,0.0,3.2119860114439662,2.753028007423687,2.265257950763192,0.4877700566604952,5.018285958186879,1.3717350029172466,2.0634307648494308,0.0,3.4351657677666774,31.871053495747255,3.7869501056129633,28.084103390134292,35.65800360136022,39.17599075109166,4.658124215957434,34.517866535134225,43.834114967049096
VIL_043,79,71.59,366.6,35.9,71.2,1.0,,,,,,,1,1,False,UNRECORDED,1.3331036979602324,1.9665116995420444,0.0,3.2996153975022766,4.041861469929796,2.265257950763192,1.7766035191666045,6.307119420692988,1.568663872105746,2.0634307648494308,0.0,3.632094636955177,34.12006566681096,3.7869501056129633,30.333115561197996,37.907015772423925,40.79805655716404,4.658124215957434,36.1399323412066,45.456180773121474
VIL_043,80,77.9,414.8,37.6,70.5,1.0,,,,,,,1,1,False,UNRECORDED,1.4173385465527093,1.9665116995420444,0.0,3.3838502460947537,5.038930323678183,2.265257950763192,2.773672372914991,7.304188274441374,1.4856444350164797,2.0634307648494308,0.0,3.5490751998659107,32.80538903851151,3.7869501056129633,29.018438932898544,36.59233914412447,39.01073451605964,4.658124215957434,34.35261030010221,43.66885873201708
VIL_043,81,74.92,430.2,37.0,76.5,1.0,,,,,,,2,1,False,UNRECORDED,1.573139825721201,1.9665116995420444,0.0,3.5396515252632454,4.238305882876712,2.265257950763192,1.97304793211352,6.5035638336399035,1.5078067187569733,2.0634307648494308,0.0,3.571237483606404,32.77542836070062,3.7869501056129633,28.98847825508766,36.56237846631359,39.33685804377316,4.658124215957434,34.678733827815726,43.9949822597306
VIL_043,82,73.33,383.4,37.3,73.8,1.0,,,,,,,1,0,False,UNRECORDED,1.872342269563891,1.9665116995420444,0.0,3.8388539691059353,4.587150540425114,2.265257950763192,2.321892589661922,6.852408491188306,1.1153333883974372,2.0634307648494308,0.0,3.178764153246868,31.096206998658396,3.7869501056129633,27.309256893045433,34.88315710427136,39.47690184341036,4.658124215957434,34.818777627452924,44.135026059367796
VIL_043,83,106.2,603.5,36.0,76.0,1.0,,,,,,,1,1,False,UNRECORDED,2.3918916580742327,1.9665116995420444,0.42537995853218824,4.358403357616277,4.913930151897183,2.265257950763192,2.6486722011339916,7.179188102660375,1.248121973844164,2.0634307648494308,0.0,3.311552738693595,32.77666752246995,3.7869501056129633,28.989717416856987,36.563617628082916,39.6290857998058,4.658124215957434,34.970961583848364,44.287210015763236
VIL_043,84,95.08,528.3,35.8,75.8,1.0,,,,,,,1,1,False,UNRECORDED,2.7873543663732328,1.9665116995420444,0.8208426668311883,4.753866065915277,4.770788878866782,2.265257950763192,2.50553092810359,7.036046829629973,1.3789129964924918,2.0634307648494308,0.0,3.4423437613419225,33.67815964790556,3.7869501056129633,29.891209542292597,37.465109753518526,39.82078810539007,4.658124215957434,35.162663889432636,44.47891232134751
VIL_043,85,63.09,325.1,33.0,56.9,1.0,,,,,,,0,0,False,UNRECORDED,3.4533479701020693,1.9665116995420444,1.4868362705600249,5.419859669644113,4.6542998655140035,2.265257950763192,2.3890419147508117,6.919557816277195,1.9793497106495173,2.0634307648494308,0.0,4.042780475498948,31.9164354395011,3.7869501056129633,28.129485333888137,35.70338554511407,39.52644198091536,4.658124215957434,34.86831776495792,44.184566196872794
VIL_043,86,87.99,473.8,35.4,66.8,1.0,,,,,,,1,0,False,UNRECORDED,3.523083582519829,1.9665116995420444,1.5565718829777846,5.489595282061874,4.230897729336324,2.265257950763192,1.9656397785731325,6.496155680099516,1.683724296528657,2.0634307648494308,0.0,3.7471550613780877,32.35201679052959,3.7869501056129633,28.565066684916626,36.138966896142556,39.02177587483613,4.658124215957434,34.363651658878695,43.679900090793566
VIL_043,87,68.89,349.2,34.1,60.5,1.0,0.0,0.0,3.0,34.8,33.1,39.9,2,1,True,STRUCTURAL_ZERO_INFLATED,6.186366849588401,1.9665116995420444,4.219855150046357,8.152878549130445,3.5869613371941336,2.265257950763192,1.3217033864309418,5.852219287957325,1.5549624208234674,2.0634307648494308,0.0,3.618393185672898,34.8,0.37869501056129634,34.4213049894387,35.17869501056129,39.9,0.46581242159574343,39.434187578404256,40.36581242159574
VIL_043,88,59.28,306.2,32.8,52.6,1.0,,,,,,,3,1,False,UNRECORDED,6.147176310810513,1.9665116995420444,4.180664611268469,8.113688010352558,2.6754473554410274,2.265257950763192,0.4101894046778356,4.940705306204219,1.4970039362861172,2.0634307648494308,0.0,3.5604347011355477,32.403723574817874,3.7869501056129633,28.61677346920491,36.19067368043084,40.14439417650697,4.658124215957434,35.486269960549535,44.80251839246441
VIL_043,89,61.51,312.7,32.7,52.8,1.0,,,,,,,3,1,False,UNRECORDED,6.1930913534443235,1.9665116995420444,4.226579653902279,8.159603052986368,2.3642974187496013,2.265257950763192,0.0990394679864095,4.629555369512794,1.2365778733138377,2.0634307648494308,0.0,3.3000086381632685,31.788463715960695,3.7869501056129633,28.001513610347732,35.57541382157366,38.074848070872534,4.658124215957434,33.4167238549151,42.73297228682997
VIL_043,90,38.77,160.2,32.6,40.6,0.742,0.0,0.0,1.0,27.5,20.6,44.1,3,1,True,STRUCTURAL_ZERO_INFLATED,9.259134866835693,1.9665116995420444,7.292623167293648,11.225646566377737,2.5513210306038854,2.265257950763192,0.28606307984069357,4.816578981367077,1.5856543731778545,2.0634307648494308,0.0,3.649085138027285,27.5,0.37869501056129634,27.121304989438702,27.878695010561298,44.1,0.46581242159574343,43.63418757840426,44.565812421595744
VIL_043,91,42.19,190.2,28.5,51.5,0.963,,,,,,,5,1,False,UNRECORDED,7.71506882987075,1.9665116995420444,5.748557130328706,9.681580529412795,2.334654301386876,2.265257950763192,0.0693963506236841,4.599912252150068,1.5100682377545032,2.0634307648494308,0.0,3.573499002603934,33.52715581789205,3.7869501056129633,29.74020571227909,37.31410592350502,40.08603783659511,4.658124215957434,35.427913620637675,44.74416205255255
VIL_043,92,37.79,152.4,29.9,43.1,0.837,,,,,,,0,0,False,UNRECORDED,6.264916037180196,1.9665116995420444,4.298404337638152,8.23142773672224,1.9294708700584882,2.265257950763192,0.0,4.19472882082168,1.5446802213165127,2.0634307648494308,0.0,3.6081109861659435,32.739775538347786,3.7869501056129633,28.952825432734823,36.52672564396075,40.57322474325859,4.658124215957434,35.915100527301156,45.23134895921603
VIL_043,93,25.86,60.5,28.5,37.8,0.503,,,,,,,2,1,False,UNRECORDED,5.546917737893873,1.9665116995420444,3.5804060383518284,7.513429437435917,1.8674344911493126,2.265257950763192,0.0,4.132692441912504,1.6012869086050499,2.0634307648494308,0.0,3.6647176734544806,33.16621249713426,3.7869501056129633,29.379262391521298,36.95316260274723,39.6154928411437,4.658124215957434,34.95736862518626,44.273617057101134
VIL_043,94,17.19,19.6,25.3,38.9,0.422,,,,,,,1,1,False,UNRECORDED,4.147853755415904,1.9665116995420444,2.181342055873859,6.114365454957948,1.4020205098273693,2.265257950763192,0.0,3.667278460590561,1.9629294503352888,2.0634307648494308,0.0,4.026360215184719,32.57378837110041,3.7869501056129633,28.78683826548745,36.36073847671338,38.94279201905493,4.658124215957434,34.28466780309749,43.60091623501236
VIL_043,95,16.36,14.7,23.3,32.6,0.305,,,,,,,2,1,False,UNRECORDED,3.040782221738322,1.9665116995420444,1.0742705221962776,5.007293921280366,1.286151646412991,2.265257950763192,0.0,3.5514095971761828,1.6280394088239158,2.0634307648494308,0.0,3.6914701736733466,32.75166847054269,3.7869501056129633,28.964718364929727,36.538618576155656,40.80087308379134,4.658124215957434,36.1427488678339,45.45899729974877
VIL_043,96,14.78,-16.6,23.8,34.8,0.343,5.0,2.0,3.0,33.8,29.9,44.6,1,0,True,REPORTED,5.0,0.19665116995420445,4.803348830045795,5.196651169954205,2.0,0.2265257950763192,1.773474204923681,2.226525795076319,3.0,0.2063430764849431,2.793656923515057,3.206343076484943,33.8,0.37869501056129634,33.4213049894387,34.17869501056129,44.6,0.46581242159574343,44.13418757840426,45.065812421595744
VIL_043,97,13.32,-8.1,23.7,30.5,0.279,4.0,3.0,1.0,36.1,38.9,39.6,4,1,True,REPORTED,4.0,0.19665116995420445,3.8033488300457954,4.196651169954205,3.0,0.2265257950763192,2.773474204923681,3.226525795076319,1.0,0.2063430764849431,0.7936569235150569,1.2063430764849432,36.1,0.37869501056129634,35.72130498943871,36.478695010561296,39.6,0.46581242159574343,39.13418757840426,40.065812421595744
VIL_043,98,6.77,-48.3,19.8,28.9,0.131,2.0,3.0,5.0,26.2,20.0,43.7,3,1,True,REPORTED,2.0,0.19665116995420445,1.8033488300457956,2.1966511699542046,3.0,0.2265257950763192,2.773474204923681,3.226525795076319,5.0,0.2063430764849431,4.793656923515057,5.206343076484943,26.2,0.37869501056129634,25.8213049894387,26.578695010561297,43.7,0.46581242159574343,43.23418757840426,44.165812421595746
VIL_043,99,8.59,-35.8,18.9,33.2,0.121,0.0,0.0,3.0,32.8,27.9,45.7,1,1,True,STRUCTURAL_ZERO_INFLATED,1.0561715421147153,1.9665116995420444,0.0,3.0226832416567597,1.3947082457178261,2.265257950763192,0.0,3.659966196481018,2.605706718529658,2.0634307648494308,0.5422759536802273,4.669137483379089,32.8,0.37869501056129634,32.4213049894387,33.17869501056129,45.7,0.46581242159574343,45.23418757840426,46.165812421595746
VIL_043,100,5.45,-55.3,20.2,32.8,0.08,,,,,,,2,1,False,UNRECORDED,0.8993738899478095,1.9665116995420444,0.0,2.865885589489854,1.2268436848201691,2.265257950763192,0.0,3.492101635583361,2.83237534970875,2.0634307648494308,0.768944584859319,4.89580611455818,32.51258738358839,3.7869501056129633,28.725637277975427,36.299537489201356,40.5947863215422,4.658124215957434,35.936662105584766,45.25291053749964
VIL_043,101,7.07,-48.8,18.9,36.9,0.172,1.0,1.0,1.0,33.8,34.0,35.0,0,0,True,REPORTED,1.0,0.19665116995420445,0.8033488300457956,1.1966511699542044,1.0,0.2265257950763192,0.7734742049236808,1.226525795076319,1.0,0.2063430764849431,0.7936569235150569,1.2063430764849432,33.8,0.37869501056129634,33.4213049894387,34.17869501056129,35.0,0.46581242159574343,34.53418757840426,35.46581242159574
